文物名称,时代,图片链接,分类,作者,文物简介
陈师曾鹦鹉图轴,近现代,http://www.dpm.org.cn/Uploads/Picture/dc/21318.jpg,花鸟,陈师曾,《鹦鹉图》轴，近现代，陈师曾、王云绘，纸本，设色，纵92.7厘米，横33.5厘米。画幅右侧师曾自题：“壬戌仲春，梦白王云、师曾陈衡恪合作于李氏双棠馆。”钤“陈师曾”印。画面另有姚华填词并书。“壬戌”指民国十一年（1922年）。图绘两只虎皮鹦鹉并立于花枝之上，一只正面，一只侧面。作品设色精雅，明快清丽。从笔法来看，花卉似师曾手笔，而鹦鹉应该是王云所绘。王云的花鸟学华喦的小写意画风，用笔轻快，风格俊逸，注重色彩与写实。本图中鹦鹉的画法甚为工致，结构准确，造型优美，而师曾的花卉也较平常豪放的大写意不同，法度严谨，秀逸明朗。
陈师曾蔷薇图轴,近现代,http://www.dpm.org.cn/Uploads/Picture/dc/21313.jpg,花鸟,陈师曾,《蔷薇图》轴，近现代，陈师曾绘，纸本，设色，纵142.2厘米，横34.4 厘米。自题：“微雨欲晴还未晴，嫩绿新试袷衫轻。黄蔷薇放三分色，却胜丁香风味清。蔗青宗兄学长属。辛酉仲春师曾陈衡恪。”钤“朽道人”印。“辛酉”为民国十年（1921年）。蔷薇在古代花鸟画中并不多见，近代画家笔下则较多涉及，最擅长画蔷薇的是民国人程璋。陈师曾此作品颇得写生之趣，图中蔷薇枝条纤长，花形随手勾画，姿态自然生动，色彩柔和，真实而又艺术地表现了蔷薇花的俏丽多姿。
陈师曾桃榴枇杷图轴,近现代,http://www.dpm.org.cn/Uploads/Picture/dc/21311.jpg,花鸟,陈师曾,《桃榴枇杷图》轴，近现代，陈师曾绘，纸本，设色，纵87.5厘米， 横44.8厘米。自题：“累累华实，并茂煌煌。朱紫增妍，嘉客频来。淂淂红颜，老圃年年。庚申九月义宁。陈衡恪。” 钤“陈朽”、“翡翠兰苕”印。“庚申”为民国九年（1920年）。图绘桃、石榴、枇杷各一枝，参差有序，果实累累。画中以花青色配以浓淡不同的墨色画桃叶，再以重墨勾勒筋脉。桃实红绿相间，色泽自然。石榴的枝条硬朗秀挺，小叶片片看似随意，然点画得轻灵活泼，与较浓重的桃叶、枇杷叶相映衬，使画面轻重有别，富有韵律感。
陈师曾墨笔山水图轴,近现代,http://www.dpm.org.cn/Uploads/Picture/dc/21307.jpg,山水,陈师曾,《墨笔山水图》轴，近现代，陈师曾绘，绢本，墨笔，纵67厘米，横27.3厘米。自题：“山气苍苍泉声咽，此中幽人头已白，安得无情顽如石。仲年贤婭雅赏。衡恪丙辰六月。”钤“衡恪之印”、“朽者”印。自题中的“丙辰”为民国五年（1916年）。图绘高山峻岭，飞瀑流云，茂林中幽舍掩映。此幅作于1916年的山水画在陈师曾的绘画中属较早年的作品。作品构图稳健，笔墨深厚，反复的皴擦点染与他后期空勾无皴的山水画法有很大的不同，明显带有“金陵八家”之首——龚贤的笔墨意味。陈师曾画山水直接从师法古人入手，尤其是师从与“四王”对立的画派画家，龚贤即其中之一。陈师曾在学习参用古人的画法时抱着取古人为己用而并不屈从古人的态度，将古人的笔法融会贯通，因此下笔挥洒自如。
陈师曾溪山云雨图轴,近现代,http://www.dpm.org.cn/Uploads/Picture/dc/21411.jpg,山水,陈师曾,《溪山云雨图》轴，近现代，陈师曾绘，纸本，墨笔，纵141厘米，横38.2厘米。画幅左上自题：“溪雨乱淋幔，山云低度墙。衡恪。”钤“师曾”印。陈师曾在其《文人画之价值》一文中提出：“文人画首重精神，不贵形似。”此图即是这一论点的极好的体现。图画山谷幽涧，板桥茅舍，云烟缭绕，杂树成林。画面构图饱满，景物丰富，与传统程式化的“四王”山水截然不同，皴擦点染间不刻意追求章法技巧，布局和用笔随意疏放，浑然天成，但又不失中国画的笔墨功力。画家用笔墨来塑造物象的形态，而不是以形态去附就笔墨，与单纯为了突出笔墨形式的绘画相比，陈师曾这种尊重自然的态度在某种程度上体现了这一时期画家创作心态的转变。
陈师曾芭蕉山茶图轴,近现代,http://www.dpm.org.cn/Uploads/Picture/dc/21323.jpg,花鸟,陈师曾,《芭蕉山茶图》轴，近现代，陈师曾绘，纸本，设色，纵177.5厘米，横47.4厘米。画面无作者题识，画幅右下侧有姚华题：“谁将败绿障深红，生怕晚来风。画里无妨，雪里丹砂，炼火春融。槐堂事往，朱零墨胜，梦冷诗慵。不得替人怎去，一篇孤负纱笼。《朝中措》题师曾遗墨。甲子百花生日为散释作。莲花庵书姚华茫父。”钤“姚华”、“感灵伪认受性”印。另有李释戡题：“泽民大姐甚喜师曾花卉，旧得此帧，属索师曾补题，卒卒未果。师曾既没，余以属之茫父，茫父谨以为余所藏，因附识以归之。二月晦，释戡。”画面虽然没有陈师曾本人的题识，但通过姚华与释戡二人的题记得知此图为泽民女士收藏的陈师曾之旧作，原是泽民托释戡请师曾补题，但未想师曾去世仓促，释戡于是请姚华代为补题，而姚华误以为画主即释戡，所以题为“散释”作，个中经过颇为曲折。图中画芭蕉与山茶，蕉叶已呈枯黄凋败之势，而一旁的山茶花开正盛。芭蕉树纵贯画面，刚健挺拔，布局大胆，甚有气势。山茶以红花配墨叶，与蕉叶穿插掩映，疏密得当。
陈师曾梅花图轴,近现代,http://www.dpm.org.cn/Uploads/Picture/dc/21317.jpg,花鸟,陈师曾,《梅花图》轴，近现代，陈师曾绘，纸本，设色，纵132.5厘米，横40厘米。本幅上方自题：“画梅贵有风格，宜瘦不在肥，金冬心之说也。其法本于扬补之，补之学于华光僧。相传圈花画梅自华光始。花外以淡墨染晕，谓之倒晕素质。其甥汤正仲传其法。大抵宋以前皆钩勒设色，华光墨笔，盖创作也。华光画圈，十年始圆，可见骨法用笔未可轻易。曾于长沙见扬补之卷子，枝干秀挺，花外着淡墨，即其师法。虽未睹华光真迹，观此亦足探索渊源，信人间希物也。元时王冕红梅颇著于艺林，此又开点花之端。此后或圈或点，变态甚多，人出一格，不胜数矣。华光有画梅诀，见《佩文斋书画谱》，不祧之祖，后世无不宗之。然文人弄笔，不拘成法，任意为之，自饶清逸。努掠太甚，或流粗犷，软媚取姿，则病纤弱，梅之风格，失之远矣。总宜奇不伤正，怪不伤雅，乃称佳作。雪杨有意于此，问道于盲，聊述所知，不知有当否耶？壬戌春仲灯下，朽者陈衡恪。”钤“陈师曾”印。“壬戌”为民国十一年（1922年）。图绘梅花一枝斜出，骨秀神清，孤峭挺拔。花朵用圈花点蕊之法绘就。画面有陈师曾长题一段，先简单叙述了自古画梅的渊源以及画法的变迁（其叙述与史实略有出入），之后谈到文人画梅的弊病和自己画梅的方法。他认为画的太过粗野则不能表现梅花的高洁清雅，而太过柔媚又不能展现梅花冲寒傲雪的风神，两者都背离了梅花的品格，只有“奇不伤正，怪不伤雅”才能算是佳作。
陈师曾山水花卉图册,近现代,http://www.dpm.org.cn/Uploads/Picture/dc/21292.jpg,花鸟,陈师曾,《山水花卉图》册，近现代，陈师曾绘，纸本，设色，每开纵17.9厘米，横31.5厘米。此册共计13开。第一开，自题：“冬心先生用胭脂螺黛写梅花小幅，余亦戏为之。衡恪。”钤“觭”、“师曾”印。画红梅花树枝。第二开，自题：“紫云堕水，微浪生风绮。粉态半酣春梦里，胡蜨一只惊起。晚烟绿上筠枝，轻盈却怨开迟。不见王孙骄马，隔帘自诧腰支。右调清平乐。衡恪。”钤“陈衡恪印”。画萱花、竹枝。第三开，自题：“垢道人润含春泽，干裂秋风得倪迂吮笔之妙，可谓善于用渴者矣。觭人衡。”钤“陈氏衡恪”印。画山岗林屋。第四开，自题：“闲中好，尽日松为侣，此趣人不知，轻风度僧语。壬子初春雨后乍晴，晨起写此遣兴。觭庵。”钤“觭”印。画山岭松林，有房屋临水而建。第五开，本幅无款，钤“燕谋经眼”印。画山边红树，房屋掩映，笔意简括。第六开，自题：“春山自晓，露浥无人到。一径苔深香缥缈，唯有数声啼鸟。千年流水泠泠，清风写入瑶琴。惆怅湖灵梦远，天涯委珮留痕。右调清平乐。觭庵填词。”钤“觭”、“芳草”印。画兰草一簇。第七开，自题：“古木幽篁不知是王是恽。觭庵。”钤“觭庵”印。第八开，自题：“春水碧于天，画船听雨眠。衡恪。”钤“师曾”印。画平湖沙洲，柳树垂荫，小舟荡漾。第九开，自题：“秋莲词客为余言，天童古刹甚多琳宫梵宇，掩映苍松翠柏间，写此当卧游。师曾。”钤“师曾”印。画高山密林，梵寺掩藏其间。第十开，自题：“雨后登楼看山，东坡十六快事之一。”钤“师子”印。对开自题：“楼阁沉沉水气寒，雨余空翠欲平栏。故人满地波涛怨，一发江南屋里山。录外舅肯堂先生诗。衡恪。”钤“衡恪之印”。画雅士登楼眺望，只见远山含翠，云雾迷濛。第十一开，自题：“一丛竹，两痕沙，竹屋荒寒处士家。壬子初春，衡恪。”钤“河上亭长”印。此幅画竹、舍、沙坡，无皴无染，用笔至简。第十二开，自题：“罗两峰有此本。衡恪。”钤“朽道人”印。画中以朱笔绘竹三两枝。第十三开，自题：“云抹山腰雨意浓，碧萝烟挂两三松。雷鸣涧底翻春浪，乱拨冰珠打白龙。师曾。”钤“师曾”印。画高崖、松亭，笔墨粗阔。从作者自题可知，此册作于壬子年，即民国元年（1912年）。这是陈师曾的早期画作。从画法来看尚未形成个人面貌，主要是仿摹诸家，如金农的梅花，罗聘的竹，倪瓒的渴笔等等。笔墨松弛率意，体现出画家处于技法探索阶段时的多样性尝试。
陈师曾梨花图轴,近现代,http://www.dpm.org.cn/Uploads/Picture/dc/21326.jpg,花鸟,陈师曾,《梨花图》轴，近现代，陈师曾绘，纸本，墨笔，纵56.8厘米，横31.4厘米。画面左侧自题：“娇云无力倚墙东，正好低枝可避风。与汝隔窗斜对面，一春开落忒关浓。寓斋梨花一株，婥约可爱，对此写照，并系小诗。衡恪。”钤“衡恪之印”。这是陈师曾对景写生的一幅作品，选取梨花一枝，纯用水墨描绘，洁白剔透，出尘脱俗。花朵以纤巧的墨线勾圈，叶片用没骨法，浓淡相间，片片分明。陈师曾的花鸟画多笔姿刚健，而此幅则柔媚清秀，颇有华嵒的风神。自题中的诗句平淡天真，婉约动人，字里行间透露出画家关爱自然与生命的情怀。
陈师曾腊梅秀石图轴,近现代,http://www.dpm.org.cn/Uploads/Picture/dc/21320.jpg,花鸟,陈师曾,《腊梅秀石图》轴，近现代，陈师曾绘，纸本，设色，纵136.5厘米，横45.1厘米。画幅右侧自题：“蜨粉蠭黄大小乔，中庭寒尽雪微消。一般清瘦各无聊，窗下和香封远汛。墙头飞玉怨对箫，夜来风雨洗春娇。癸亥仲夏，师曾陈衡恪写于安阳石室。”钤“陈朽”、“师曾”、“陈衡大利”印。“癸亥”为民国十二年（1923年）。腊梅在隆冬时节盛开，因其色黄如腊而得名，多生于江南地方，北方较少见。陈师曾笔下的腊梅枝干挺拔，花朵缤纷，将腊梅花清雅幽淡的特质表现得恰如其分，透过画面宛若飘出阵阵幽香，沁人心脾。用大笔浓墨写湖石，造型于朴拙中见灵秀。
陈师曾设色山水图轴,近现代,http://www.dpm.org.cn/Uploads/Picture/dc/21309.jpg,山水,陈师曾,《设色山水图》轴，近现代，陈师曾绘，纸本，设色，纵88.7厘米，横45.6厘米。画面自题：“杳蔼烟林此屋居，生涯依旧襍樵渔。眼前目有青山福，阅画兴亡算问渠。己未初秋，衡恪。”钤“陈衡恪”印。“己未”为民国八年（1919年）。图画高山幽谷，山谷中林木茂盛，若干屋舍临流而建，更有泛舟扬帆者，如处世外桃源。此图以水墨、花青、浅绛作淡设色山水，用笔粗率，略有沈周笔意，但笔风更为刚硬。笔划或纵或横，不求皴笔的细腻效果，突出笔划的意味，用墨相对单纯，体现了陈师曾山水画的基本风格。
陈师曾拄笏拜梅图轴,近现代,http://www.dpm.org.cn/Uploads/Picture/dc/21321.jpg,花鸟,陈师曾,《拄笏拜梅图》轴，近现代，陈师曾绘，纸本，设色，纵135.3厘米，横39.3厘米。自题：“拄笏拜梅花。癸亥长夏修水陈衡恪师曾。”钤“师曾”、“陈朽”、“师子独行”印。“癸亥”指民国十二年（1923年）。图中以墨笔圈花法画梅花，画石则全用浅绛色。梅与石相互衬托，使梅花的峭拔与石块的朴拙对比得格外鲜明。构图别出新意，行笔颇见力度。
陈师曾桃花图轴,近现代,http://www.dpm.org.cn/Uploads/Picture/dc/21319.jpg,花鸟,陈师曾,《桃花图》轴，近现代，陈师曾绘，纸本，设色，纵132.9厘米，横33.5厘米。画幅左上方自题：“自从一见桃花后，直到□今总不疑。癸亥仲夏陈衡恪。”钤“陈衡恪印”。□处有姚华题识：“印昆疑是‘于’字，属补阙，姚华。”钤“姚华”印。“癸亥”指民国十二年（1923年）。画面左下方另有周大烈题：“师曾题此画，误一字，手自挖去，儗装裱填写。适从母病，急赴金陵，疾作遂不返。此不知何句，挖处或是‘于’字。越一年，予过其家，为记之。甲子九月周大烈。”钤“周氏大烈”印。图画虬枝枯干，桃花盛开。用笔较干，墨色中多有飞白之处，表现老树粗糙的质感。花朵直接以纯色点染，笔法圆熟老练。
